DateTime,kVA,Min Temp,Max Temp,rainfall,Temp,week-1,week-2
3/14/2019 20:00,1870,7.5,26.3,0.6,20.5,1573,1837
3/14/2019 20:30,1815,7.5,26.3,0.6,20,1551,1727
3/14/2019 21:00,1628,7.5,26.3,0.6,18.5,1353,1551
3/14/2019 22:00,1452,7.5,26.3,0.6,17,1089,1397
3/14/2019 23:00,1045,7.5,26.3,0.6,17,836,1243
3/15/2019 0:00,946,8.8,27.6,0,16,594,737
3/15/2019 1:00,616,8.8,27.6,0,8,495,770
3/15/2019 2:00,561,8.8,27.6,0,6,495,517
3/15/2019 3:00,561,8.8,27.6,0,4,495,517
3/15/2019 4:00,561,8.8,27.6,0,13,550,517
3/15/2019 5:00,561,8.8,27.6,0,17,616,517
3/15/2019 6:00,594,8.8,27.6,0,16,814,682
3/15/2019 6:30,924,8.8,27.6,0,18,1001,924
3/15/2019 7:00,1166,8.8,27.6,0,17.5,1188,1133
3/15/2019 7:30,1265,8.8,27.6,0,17,1342,1331
3/15/2019 8:00,1364,8.8,27.6,0,19,1353,1430
3/15/2019 8:30,1430,8.8,27.6,0,21,1397,1463
3/15/2019 9:00,1342,8.8,27.6,0,21.5,1419,1364
3/15/2019 9:30,1309,8.8,27.6,0,22,1452,1265
3/15/2019 10:00,1331,8.8,27.6,0,24,1430,1331
3/15/2019 11:00,1331,8.8,27.6,0,26,1364,1254
3/15/2019 12:00,1287,8.8,27.6,0,26,1232,1243
3/15/2019 13:00,1188,8.8,27.6,0,23,1067,1232
3/15/2019 14:00,1144,8.8,27.6,0,25,990,1133
3/15/2019 15:00,638,8.8,27.6,0,21,990,1144
3/15/2019 16:00,1397,8.8,27.6,0,27,913,1155
3/15/2019 17:00,1199,8.8,27.6,0,21,946,1111
3/15/2019 17:30,1188,8.8,27.6,0,21,968,1155
3/15/2019 18:00,1210,8.8,27.6,0,21.5,1155,1177
3/15/2019 18:30,1221,8.8,27.6,0,22,1430,1166
3/15/2019 19:00,1386,8.8,27.6,0,21.5,1672,1452
3/15/2019 19:30,1760,8.8,27.6,0,21,1705,1672
3/15/2019 20:00,1760,8.8,27.6,0,20.5,1617,1727
3/15/2019 20:30,1639,8.8,27.6,0,20,1540,1584
3/15/2019 21:00,1496,8.8,27.6,0,20,1408,1540
3/15/2019 22:00,1386,8.8,27.6,0,20,1342,1353
3/15/2019 23:00,1056,8.8,27.6,0,19,737,913
3/16/2019 0:00,748,8.6,27.7,0,16,561,858
3/16/2019 1:00,638,8.6,27.7,0,11,539,616
3/16/2019 2:00,583,8.6,27.7,0,6,539,550
3/16/2019 3:00,583,8.6,27.7,0,5,539,550
3/16/2019 4:00,583,8.6,27.7,0,16,539,550
3/16/2019 5:00,583,8.6,27.7,0,18,924,550
3/16/2019 6:00,748,8.6,27.7,0,16,1056,660
3/16/2019 6:30,902,8.6,27.7,0,17,1177,968
3/16/2019 7:00,1012,8.6,27.7,0,17.5,1309,1045
3/16/2019 7:30,1199,8.6,27.7,0,18,1441,1221
3/16/2019 8:00,1342,8.6,27.7,0,20.5,1463,1331
3/16/2019 8:30,1408,8.6,27.7,0,23,1397,1474
3/16/2019 9:00,1452,8.6,27.7,0,23.5,1364,1507
3/16/2019 9:30,1452,8.6,27.7,0,24,1331,1518
3/16/2019 10:00,1430,8.6,27.7,0,24,1331,1441
3/16/2019 11:00,1397,8.6,27.7,0,24,1320,1507
3/16/2019 12:00,1309,8.6,27.7,0,26,1232,1408
3/16/2019 13:00,1221,8.6,27.7,0,23,1155,1232
3/16/2019 14:00,1144,8.6,27.7,0,24,1133,1111
3/16/2019 15:00,968,8.6,27.7,0,21,1166,1034
3/16/2019 16:00,968,8.6,27.7,0,22,1199,1023
3/16/2019 17:00,968,8.6,27.7,0,21,1155,990
3/16/2019 17:30,979,8.6,27.7,0,23,1199,979
3/16/2019 18:00,935,8.6,27.7,0,19.5,1243,1067
3/16/2019 18:30,1100,8.6,27.7,0,16,1529,1078
3/16/2019 19:00,1353,8.6,27.7,0,18.5,1771,1320
3/16/2019 19:30,1639,8.6,27.7,0,21,1826,1606
3/16/2019 20:00,1727,8.6,27.7,0,21,1694,1661
3/16/2019 20:30,1760,8.6,27.7,0,21,1595,1562
3/16/2019 21:00,1540,8.6,27.7,0,20,1474,1474
3/16/2019 22:00,1364,8.6,27.7,0,19,1111,1320
3/16/2019 23:00,1034,8.6,27.7,0,18,858,979
3/17/2019 0:00,748,9.4,27.8,0,15,638,759
3/17/2019 1:00,649,9.4,27.8,0,11,561,660
3/17/2019 2:00,451,9.4,27.8,0,6,561,528
3/17/2019 3:00,506,9.4,27.8,0,5,561,528
3/17/2019 4:00,506,9.4,27.8,0,17,561,528
3/17/2019 5:00,561,9.4,27.8,0,16,737,605
3/17/2019 6:00,649,9.4,27.8,0,14,957,605
3/17/2019 6:30,781,9.4,27.8,0,18,1100,880
3/17/2019 7:00,1111,9.4,27.8,0,18,1287,1045
3/17/2019 7:30,1298,9.4,27.8,0,18,1441,1199
3/17/2019 8:00,1408,9.4,27.8,0,20,1430,1386
3/17/2019 8:30,1441,9.4,27.8,0,22,1342,1408
3/17/2019 9:00,1386,9.4,27.8,0,22,1287,1320
3/17/2019 9:30,1375,9.4,27.8,0,22,1265,1364
3/17/2019 10:00,1353,9.4,27.8,0,23,1309,1254
3/17/2019 11:00,1309,9.4,27.8,0,24,1243,1287
3/17/2019 12:00,1309,9.4,27.8,0,25,1221,1265
3/17/2019 13:00,1364,9.4,27.8,0,21,1100,1210
3/17/2019 14:00,1298,9.4,27.8,0,24,1100,1122
3/17/2019 15:00,1155,9.4,27.8,0,20,1122,1089
3/17/2019 16:00,1221,9.4,27.8,0,25,1122,1133
3/17/2019 17:00,1199,9.4,27.8,0,25,1166,1188
3/17/2019 17:30,1254,9.4,27.8,0,22,1177,1210
3/17/2019 18:00,1232,9.4,27.8,0,18.5,1221,121
3/17/2019 18:30,1298,9.4,27.8,0,15,1441,1265
3/17/2019 19:00,1540,9.4,27.8,0,18,1727,1606
3/17/2019 19:30,1760,9.4,27.8,0,21,1749,1815
3/17/2019 20:00,1760,9.4,27.8,0,21,1705,1749
3/17/2019 20:30,1672,9.4,27.8,0,21,1529,1672
3/17/2019 21:00,1518,9.4,27.8,0,21,1386,1584
3/17/2019 22:00,1353,9.4,27.8,0,21,1078,1430
3/17/2019 23:00,1045,9.4,27.8,0,18,792,1056
3/18/2019 0:00,726,11,26.5,0,16,880,781
3/18/2019 1:00,638,11,26.5,0,7,506,660
3/18/2019 2:00,572,11,26.5,0,6,506,528
3/18/2019 3:00,572,11,26.5,0,5,506,528
3/18/2019 4:00,572,11,26.5,0,16,693,528
3/18/2019 5:00,770,11,26.5,0,16,781,594
3/18/2019 6:00,902,11,26.5,0,15,880,682
3/18/2019 6:30,1056,11,26.5,0,16,1188,880
3/18/2019 7:00,1166,11,26.5,0,17.5,1375,1144
3/18/2019 7:30,1309,11,26.5,0,19,1408,1298
3/18/2019 8:00,1452,11,26.5,0,21,1496,1408
3/18/2019 8:30,1540,11,26.5,0,23,1408,1441
3/18/2019 9:00,1540,11,26.5,0,23,1320,1452
3/18/2019 9:30,1386,11,26.5,0,23,1309,1551
3/18/2019 10:00,1353,11,26.5,0,23,1254,1287
3/18/2019 11:00,1309,11,26.5,0,23,1265,1254
3/18/2019 12:00,1364,11,26.5,0,26,1144,1188
3/18/2019 13:00,1441,11,26.5,0,22,1144,1188
3/18/2019 14:00,1320,11,26.5,0,26,1089,1155
3/18/2019 15:00,1353,11,26.5,0,20,1100,1089
3/18/2019 16:00,1166,11,26.5,0,25,1166,1133
3/18/2019 17:00,1188,11,26.5,0,24,1199,1144
3/18/2019 17:30,1210,11,26.5,0,18,1243,1309
3/18/2019 18:00,1232,11,26.5,0,17,1309,1331
3/18/2019 18:30,1342,11,26.5,0,16,1540,1408
3/18/2019 19:00,1985.055629,11,26.5,0,15.5,1771,1507
3/18/2019 19:30,1496,11,26.5,0,15,1782,1705
3/18/2019 20:00,1760,11,26.5,0,17.5,1705,1705
3/18/2019 20:30,1650,11,26.5,0,20,1562,1650
3/18/2019 21:00,1551,11,26.5,0,20,1408,1485
3/18/2019 22:00,1375,11,26.5,0,20,1045,1331
3/18/2019 23:00,1012,11,26.5,0,17,935,891
3/19/2019 0:00,803,11,21.2,5.8,18,660,737
3/19/2019 1:00,715,11,21.2,5.8,7,550,616
3/19/2019 2:00,627,11,21.2,5.8,8,550,517
3/19/2019 3:00,627,11,21.2,5.8,5,550,517
3/19/2019 4:00,627,11,21.2,5.8,18,550,517
3/19/2019 5:00,671,11,21.2,5.8,13,616,517
3/19/2019 6:00,682,11,21.2,5.8,14,1056,594
3/19/2019 6:30,1254,11,21.2,5.8,18,1111,946
3/19/2019 7:00,1144,11,21.2,5.8,18,1320,1100
3/19/2019 7:30,1287,11,21.2,5.8,18,1485,1364
3/19/2019 8:00,1386,11,21.2,5.8,20.5,1496,1485
3/19/2019 8:30,1452,11,21.2,5.8,23,1441,1463
3/19/2019 9:00,1441,11,21.2,5.8,23,1364,1463
3/19/2019 9:30,1386,11,21.2,5.8,23,1287,1430
3/19/2019 10:00,1353,11,21.2,5.8,24,1276,1386
3/19/2019 11:00,1309,11,21.2,5.8,25,1243,1309
3/19/2019 12:00,1287,11,21.2,5.8,25,1265,1254
3/19/2019 13:00,1342,11,21.2,5.8,22,1188,1254
3/19/2019 14:00,1188,11,21.2,5.8,29,1122,1188
3/19/2019 15:00,1177,11,21.2,5.8,23,1177,1166
3/19/2019 16:00,1177,11,21.2,5.8,26,1133,1155
3/19/2019 17:00,1298,11,21.2,5.8,26,1177,1166
3/19/2019 17:30,1364,11,21.2,5.8,18,1155,1254
3/19/2019 18:00,1221,11,21.2,5.8,17,1221,1353
3/19/2019 18:30,1397,11,21.2,5.8,16,1441,1518
3/19/2019 19:00,1672,11,21.2,5.8,16,1716,1639
3/19/2019 19:30,1661,11,21.2,5.8,16,1727,1738
3/19/2019 20:00,1661,11,21.2,5.8,18,1650,1694
3/19/2019 20:30,1617,11,21.2,5.8,20,1551,1639
3/19/2019 21:00,1485,11,21.2,5.8,18.5,1408,1507
3/19/2019 22:00,1386,11,21.2,5.8,17,1034,1364
3/19/2019 23:00,1001,11,21.2,5.8,18,748,1056
3/20/2019 0:00,759,8,24.4,16,18,715,737
3/20/2019 1:00,649,8,24.4,16,6,605,572
3/20/2019 2:00,550,8,24.4,16,7,605,583
3/20/2019 3:00,550,8,24.4,16,5,605,583
3/20/2019 4:00,550,8,24.4,16,19,605,583
3/20/2019 5:00,594,8,24.4,16,13,836,572
3/20/2019 6:00,616,8,24.4,16,15,902,616
3/20/2019 6:30,979,8,24.4,16,16,1012,825
3/20/2019 7:00,1133,8,24.4,16,18,1188,979
3/20/2019 7:30,1265,8,24.4,16,20,1309,1045
3/20/2019 8:00,1386,8,24.4,16,22,1430,1133
3/20/2019 8:30,1408,8,24.4,16,24,1452,1166
3/20/2019 9:00,1353,8,24.4,16,24,1430,1243
3/20/2019 9:30,1320,8,24.4,16,24,1397,1287
3/20/2019 10:00,1342,8,24.4,16,24,1397,1265
3/20/2019 11:00,1375,8,24.4,16,24,1397,1232
3/20/2019 12:00,1320,8,24.4,16,25,1364,1199
3/20/2019 13:00,1320,8,24.4,16,21,1254,1122
3/20/2019 14:00,1188,8,24.4,16,29,1243,1045
3/20/2019 15:00,1199,8,24.4,16,23,1221,1023
3/20/2019 16:00,1166,8,24.4,16,26,1199,968
3/20/2019 17:00,1188,8,24.4,16,26,1276,979
3/20/2019 17:30,1210,8,24.4,16,20,1320,1045
3/20/2019 18:00,1243,8,24.4,16,19,1397,1045
3/20/2019 18:30,1276,8,24.4,16,18,1650,1100
3/20/2019 19:00,1430,8,24.4,16,17.5,1848,1353
3/20/2019 19:30,1793,8,24.4,16,17,1837,1639
3/20/2019 20:00,1826,8,24.4,16,17,1727,1628
3/20/2019 20:30,1705,8,24.4,16,17,1551,1540
3/20/2019 21:00,1562,8,24.4,16,17,1397,1452
3/20/2019 22:00,1485,8,24.4,16,17,1243,1265
3/20/2019 23:00,1111,8,24.4,16,18,737,946
3/21/2019 0:00,781,9,27.1,0,18,715,715
3/21/2019 1:00,671,9,27.1,0,6,605,594
3/21/2019 2:00,528,9,27.1,0,6,605,517
3/21/2019 3:00,528,9,27.1,0,6,605,517
3/21/2019 4:00,528,9,27.1,0,20,605,517
3/21/2019 5:00,550,9,27.1,0,11,836,517
3/21/2019 6:00,715,9,27.1,0,13,902,704
3/21/2019 6:30,979,9,27.1,0,19,1012,935
3/21/2019 7:00,1177,9,27.1,0,19,1188,1078
3/21/2019 7:30,1298,9,27.1,0,19,1309,1199
3/21/2019 8:00,1474,9,27.1,0,20.5,1430,1386
3/21/2019 8:30,1419,9,27.1,0,22,1452,1408
3/21/2019 9:00,1386,9,27.1,0,23,1430,1309
3/21/2019 9:30,1364,9,27.1,0,24,1397,1287
3/21/2019 10:00,1397,9,27.1,0,24.5,1397,1243
3/21/2019 11:00,1364,9,27.1,0,25,1397,1232
3/21/2019 12:00,1375,9,27.1,0,28,1364,1254
3/21/2019 13:00,1331,9,27.1,0,25,1309,1166
3/21/2019 14:00,1287,9,27.1,0,30,1243,1144
3/21/2019 15:00,1210,9,27.1,0,24,1221,1056
3/21/2019 16:00,1265,9,27.1,0,21,1199,654.5
3/21/2019 17:00,1221,9,27.1,0,23,1276,616
3/21/2019 17:30,1265,9,27.1,0,20,1320,1687.833007
3/21/2019 18:00,1232,9,27.1,0,19,1397,2057
3/21/2019 18:30,1276,9,27.1,0,18,1650,1617
3/21/2019 19:00,1507,9,27.1,0,17,1848,1771
3/21/2019 19:30,1771,9,27.1,0,16,1837,1936
3/21/2019 20:00,1804,9,27.1,0,16,1727,1870
3/21/2019 20:30,1683,9,27.1,0,16,1551,1815
3/21/2019 21:00,1562,9,27.1,0,17.5,1397,1628
3/21/2019 22:00,1408,9,27.1,0,19,1243,1452
3/21/2019 23:00,1078,9,27.1,0,19,737,1045
3/22/2019 0:00,792,14,25,0,18,770,946
3/22/2019 1:00,660,14,25,0,9,517,616
3/22/2019 2:00,660,14,25,0,6,517,561
3/22/2019 3:00,660,14,25,0,6,517,561
3/22/2019 4:00,660,14,25,0,18,517,561
3/22/2019 5:00,704,14,25,0,14,682,561
3/22/2019 6:00,1023,14,25,0,14,924,594
3/22/2019 6:30,1100,14,25,0,16,1133,924
3/22/2019 7:00,1298,14,25,0,18,1331,1166
3/22/2019 7:30,1364,14,25,0,20,1430,1265
3/22/2019 8:00,1474,14,25,0,22,1463,1364
3/22/2019 8:30,1463,14,25,0,24,1364,1430
3/22/2019 9:00,1452,14,25,0,24.5,1265,1342
3/22/2019 9:30,1364,14,25,0,25,1331,1309
3/22/2019 10:00,1331,14,25,0,25,1254,1331
3/22/2019 11:00,1342,14,25,0,25,1243,1331
3/22/2019 12:00,1430,14,25,0,28,1232,1287
3/22/2019 13:00,1287,14,25,0,24,1133,1188
3/22/2019 14:00,1221,14,25,0,29,1144,1144
3/22/2019 15:00,1166,14,25,0,24,1155,638
3/22/2019 16:00,1133,14,25,0,22,1111,1397
3/22/2019 17:00,1298,14,25,0,23,1155,1199
3/22/2019 17:30,1254,14,25,0,23,1177,1188
3/22/2019 18:00,1210,14,25,0,21.5,1166,1210
3/22/2019 18:30,1298,14,25,0,20,1452,1221
3/22/2019 19:00,1595,14,25,0,18.5,1672,1386
3/22/2019 19:30,1738,14,25,0,17,1727,1760
3/22/2019 20:00,1683,14,25,0,17,1584,1760
3/22/2019 20:30,1628,14,25,0,17,1540,1639
3/22/2019 21:00,1551,14,25,0,18,1353,1496
3/22/2019 22:00,1430,14,25,0,19,913,1386
3/22/2019 23:00,1056,14,25,0,19,858,1056
3/23/2019 0:00,759,13.6,24,0,16,616,748
3/23/2019 1:00,880,13.6,24,0,9,550,638
3/23/2019 2:00,660,13.6,24,0,5,550,583
3/23/2019 3:00,660,13.6,24,0,6,550,583
3/23/2019 4:00,660,13.6,24,0,18,550,583
3/23/2019 5:00,770,13.6,24,0,14,660,583
3/23/2019 6:00,825,13.6,24,0,13,968,748
3/23/2019 6:30,1023,13.6,24,0,18,1045,902
3/23/2019 7:00,1089,13.6,24,0,18.5,1221,1012
3/23/2019 7:30,1144,13.6,24,0,19,1331,1199
3/23/2019 8:00,1309,13.6,24,0,20.5,1474,1342
3/23/2019 8:30,1397,13.6,24,0,22,1507,1408
3/23/2019 9:00,1408,13.6,24,0,23.5,1518,1452
3/23/2019 9:30,1452,13.6,24,0,25,1441,1452
3/23/2019 10:00,1496,13.6,24,0,26,1507,1430
3/23/2019 11:00,1452,13.6,24,0,27,1408,1397
3/23/2019 12:00,1386,13.6,24,0,28,1232,1309
3/23/2019 13:00,1265,13.6,24,0,24,1111,1221
3/23/2019 14:00,1166,13.6,24,0,28,1034,1144
3/23/2019 15:00,1133,13.6,24,0,23,1023,968
3/23/2019 16:00,1056,13.6,24,0,20,990,968
3/23/2019 17:00,1067,13.6,24,0,19,979,968
3/23/2019 17:30,1045,13.6,24,0,22,1067,979
3/23/2019 18:00,1067,13.6,24,0,20.5,1078,935
3/23/2019 18:30,1243,13.6,24,0,19,1320,1100
3/23/2019 19:00,1485,13.6,24,0,18,1606,1353
3/23/2019 19:30,1694,13.6,24,0,17,1661,1639
3/23/2019 20:00,1661,13.6,24,0,16.5,1562,1727
3/23/2019 20:30,1650,13.6,24,0,16,1474,1760
3/23/2019 21:00,1408,13.6,24,0,17,1320,1540
3/23/2019 22:00,1309,13.6,24,0,18,979,1364
3/23/2019 23:00,1012,13.6,24,0,18,759,1034
3/24/2019 0:00,902,13.4,27,0,16,660,748
3/24/2019 1:00,627,13.4,27,0,8,528,649
3/24/2019 2:00,561,13.4,27,0,5,528,451
3/24/2019 3:00,561,13.4,27,0,6,528,506
3/24/2019 4:00,561,13.4,27,0,19,605,506
3/24/2019 5:00,561,13.4,27,0,14,605,561
3/24/2019 6:00,726,13.4,27,0,13,880,649
3/24/2019 6:30,957,13.4,27,0,15,1045,781
3/24/2019 7:00,1034,13.4,27,0,17.5,1199,1111
3/24/2019 7:30,1243,13.4,27,0,20,1386,1298
3/24/2019 8:00,1397,13.4,27,0,21.5,1408,1408
3/24/2019 8:30,1397,13.4,27,0,23,1320,1441
3/24/2019 9:00,1408,13.4,27,0,25,1364,1386
3/24/2019 9:30,1375,13.4,27,0,27,1254,1375
3/24/2019 10:00,1364,13.4,27,0,27.5,1287,1353
3/24/2019 11:00,1397,13.4,27,0,28,1265,1309
3/24/2019 12:00,1441,13.4,27,0,29,1210,1309
3/24/2019 13:00,1342,13.4,27,0,24,1122,1364
3/24/2019 14:00,1254,13.4,27,0,28,1089,1298
3/24/2019 15:00,1254,13.4,27,0,23,1133,1155
3/24/2019 16:00,1309,13.4,27,0,19,1188,1221
3/24/2019 17:00,1210,13.4,27,0,19,1210,1199
3/24/2019 17:30,1298,13.4,27,0,23,121,1254
3/24/2019 18:00,1441,13.4,27,0,20.5,1265,1232
3/24/2019 18:30,1606,13.4,27,0,18,1606,1298
3/24/2019 19:00,1793,13.4,27,0,18,1815,1540
3/24/2019 19:30,1650,13.4,27,0,18,1749,1760
3/24/2019 20:00,1551,13.4,27,0,17.5,1672,1760
3/24/2019 20:30,1430,13.4,27,0,17,1584,1672
3/24/2019 21:00,1386,13.4,27,0,18,1430,1518
3/24/2019 22:00,1265,13.4,27,0,19,1056,1353
3/24/2019 23:00,968,13.4,27,0,18,781,1045
3/25/2019 0:00,737,9.5,27.7,3.5,18,660,726
3/25/2019 1:00,660,9.5,27.7,3.5,8,528,638
3/25/2019 2:00,517,9.5,27.7,3.5,5,528,572
3/25/2019 3:00,517,9.5,27.7,3.5,6,528,572
3/25/2019 4:00,517,9.5,27.7,3.5,20,594,572
3/25/2019 5:00,517,9.5,27.7,3.5,14,682,770
3/25/2019 6:00,759,9.5,27.7,3.5,15,880,902
3/25/2019 6:30,946,9.5,27.7,3.5,16,1144,1056
3/25/2019 7:00,1045,9.5,27.7,3.5,17.5,1298,1166
3/25/2019 7:30,1265,9.5,27.7,3.5,19,1408,1309
3/25/2019 8:00,1430,9.5,27.7,3.5,20,1441,1452
3/25/2019 8:30,1386,9.5,27.7,3.5,21,1452,1540
3/25/2019 9:00,1342,9.5,27.7,3.5,23,1551,1540
3/25/2019 9:30,1331,9.5,27.7,3.5,25,1287,1386
3/25/2019 10:00,1430,9.5,27.7,3.5,26.5,1254,1353
3/25/2019 11:00,1331,9.5,27.7,3.5,28,1188,1309
3/25/2019 12:00,1353,9.5,27.7,3.5,29,1188,1364
3/25/2019 13:00,1353,9.5,27.7,3.5,21,1155,1441
3/25/2019 14:00,1287,9.5,27.7,3.5,27,1089,1320
3/25/2019 15:00,1210,9.5,27.7,3.5,25,1133,1353
3/25/2019 16:00,1265,9.5,27.7,3.5,24,1144,1166
3/25/2019 17:00,1221,9.5,27.7,3.5,24,1309,1188
3/25/2019 17:30,1298,9.5,27.7,3.5,23,1331,1210
3/25/2019 18:00,1320,9.5,27.7,3.5,20.5,1408,1232
3/25/2019 18:30,1331,9.5,27.7,3.5,18,1507,1342
3/25/2019 19:00,1562,9.5,27.7,3.5,18,1705,1985.055629
3/25/2019 19:30,1771,9.5,27.7,3.5,18,1705,1496
3/25/2019 20:00,1782,9.5,27.7,3.5,17.5,1650,1760
3/25/2019 20:30,1705,9.5,27.7,3.5,17,1485,1650
3/25/2019 21:00,1551,9.5,27.7,3.5,18,1331,1551
3/25/2019 22:00,1518,9.5,27.7,3.5,19,891,1375
3/25/2019 23:00,1078,9.5,27.7,3.5,18,737,1012
3/26/2019 0:00,759,10.4,27,0,18,616,803
3/26/2019 1:00,682,10.4,27,0,7,517,715
3/26/2019 2:00,572,10.4,27,0,5,517,627
3/26/2019 3:00,572,10.4,27,0,6,517,627
3/26/2019 4:00,572,10.4,27,0,16,517,627
3/26/2019 5:00,594,10.4,27,0,15,594,671
3/26/2019 6:00,616,10.4,27,0,16,946,682
3/26/2019 6:30,913,10.4,27,0,16,1100,1254
3/26/2019 7:00,1089,10.4,27,0,17.5,1364,1144
3/26/2019 7:30,1199,10.4,27,0,19,1485,1287
3/26/2019 8:00,1408,10.4,27,0,21,1463,1386
3/26/2019 8:30,1485,10.4,27,0,23,1463,1452
3/26/2019 9:00,1408,10.4,27,0,25,1430,1441
3/26/2019 9:30,1441,10.4,27,0,27,1386,1386
3/26/2019 10:00,1474,10.4,27,0,27.5,1309,1353
3/26/2019 11:00,1441,10.4,27,0,28,1254,1309
3/26/2019 12:00,1386,10.4,27,0,29,1254,1287
3/26/2019 13:00,1353,10.4,27,0,21,1188,1342
3/26/2019 14:00,1320,10.4,27,0,26,1166,1188
3/26/2019 15:00,1221,10.4,27,0,26,1155,1177
3/26/2019 16:00,1221,10.4,27,0,24,1166,1177
3/26/2019 17:00,1243,10.4,27,0,23,1254,1298
3/26/2019 17:30,1221,10.4,27,0,26,1353,1364
3/26/2019 18:00,1232,10.4,27,0,23,1518,1221
3/26/2019 18:30,1254,10.4,27,0,20,1639,1397
3/26/2019 19:00,1408,10.4,27,0,19,1738,1672
3/26/2019 19:30,1716,10.4,27,0,18,1694,1661
3/26/2019 20:00,1793,10.4,27,0,18,1639,1661
3/26/2019 20:30,1716,10.4,27,0,18,1507,1617
3/26/2019 21:00,1716,10.4,27,0,18.5,1364,1485
3/26/2019 22:00,1430,10.4,27,0,19,1056,1386
3/26/2019 23:00,1078,10.4,27,0,17,737,1001
3/27/2019 0:00,968,11.2,26.6,0,19,572,759
3/27/2019 1:00,572,11.2,26.6,0,7,583,649
3/27/2019 2:00,572,11.2,26.6,0,5,583,550
3/27/2019 3:00,572,11.2,26.6,0,7,583,550
3/27/2019 4:00,572,11.2,26.6,0,17,572,550
3/27/2019 5:00,594,11.2,26.6,0,17,616,594
3/27/2019 6:00,979,11.2,26.6,0,16,825,616
3/27/2019 6:30,990,11.2,26.6,0,16,979,979
3/27/2019 7:00,1111,11.2,26.6,0,17.5,1045,1133
3/27/2019 7:30,1265,11.2,26.6,0,19,1133,1265
3/27/2019 8:00,1364,11.2,26.6,0,20,1166,1386
3/27/2019 8:30,1474,11.2,26.6,0,21,1243,1408
3/27/2019 9:00,1419,11.2,26.6,0,23,1287,1353
3/27/2019 9:30,1419,11.2,26.6,0,25,1265,1320
3/27/2019 10:00,1441,11.2,26.6,0,27,1232,1342
3/27/2019 11:00,1397,11.2,26.6,0,29,1199,1375
3/27/2019 12:00,1430,11.2,26.6,0,28,1122,1320
3/27/2019 13:00,1364,11.2,26.6,0,22,1045,1320
3/27/2019 14:00,1309,11.2,26.6,0,27,1023,1188
3/27/2019 15:00,1298,11.2,26.6,0,24,968,1199
3/27/2019 16:00,1309,11.2,26.6,0,24,979,1166
3/27/2019 17:00,1254,11.2,26.6,0,24,1045,1188
3/27/2019 17:30,1265,11.2,26.6,0,25,1045,1210
3/27/2019 18:00,1287,11.2,26.6,0,23,1100,1243
3/27/2019 18:30,1287,11.2,26.6,0,21,1353,1276
3/27/2019 19:00,1430,11.2,26.6,0,19,1639,1430
3/27/2019 19:30,1727,11.2,26.6,0,17,1628,1793
3/27/2019 20:00,1771,11.2,26.6,0,17.5,1540,1826
3/27/2019 20:30,1705,11.2,26.6,0,18,1452,1705
3/27/2019 21:00,1617,11.2,26.6,0,18.5,1265,1562
3/27/2019 22:00,1452,11.2,26.6,0,19,946,1485
3/27/2019 23:00,1078,11.2,26.6,0,18,715,1111
3/28/2019 0:00,836,14.8,26,0,18,594,781
3/28/2019 1:00,660,14.8,26,0,6,517,671
3/28/2019 2:00,616,14.8,26,0,5,517,528
3/28/2019 3:00,616,14.8,26,0,7,517,528
3/28/2019 4:00,616,14.8,26,0,16,517,528
3/28/2019 5:00,616,14.8,26,0,15,704,550
3/28/2019 6:00,825,14.8,26,0,16,935,715
3/28/2019 6:30,957,14.8,26,0,16,1078,979
3/28/2019 7:00,1012,14.8,26,0,18,1199,1177
3/28/2019 7:30,1166,14.8,26,0,20,1386,1298
3/28/2019 8:00,1364,14.8,26,0,21.5,1408,1474
3/28/2019 8:30,1408,14.8,26,0,23,1309,1419
3/28/2019 9:00,1430,14.8,26,0,24.5,1287,1386
3/28/2019 9:30,1397,14.8,26,0,26,1243,1364
3/28/2019 10:00,1408,14.8,26,0,27,1232,1397
3/28/2019 11:00,1397,14.8,26,0,28,1254,1364
3/28/2019 12:00,1375,14.8,26,0,28,1166,1375
3/28/2019 13:00,1342,14.8,26,0,24,1144,1331
3/28/2019 14:00,1320,14.8,26,0,27,1056,1287
3/28/2019 15:00,1232,14.8,26,0,24,654.5,1210
3/28/2019 16:00,1276,14.8,26,0,24,616,1265
3/28/2019 17:00,1243,14.8,26,0,24,1687.833007,1221
3/28/2019 17:30,1687.833007,14.8,26,0,27,2057,1265
3/28/2019 18:00,1375,14.8,26,0,24.5,1617,1232
3/28/2019 18:30,1309,14.8,26,0,22,1771,1276
3/28/2019 19:00,1485,14.8,26,0,21,1936,1507
3/28/2019 19:30,1694,14.8,26,0,20,1870,1771
3/28/2019 20:00,1738,14.8,26,0,18.5,1815,1804
3/28/2019 20:30,1661,14.8,26,0,17,1628,1683
3/28/2019 21:00,1507,14.8,26,0,18,1452,1562
3/28/2019 22:00,1419,14.8,26,0,19,1045,1408
3/28/2019 23:00,1045,14.8,26,0,17,946,1078
3/29/2019 0:00,836,14,24,3,19,616,792
3/29/2019 1:00,990,14,24,3,7,561,660
3/29/2019 2:00,616,14,24,3,6,561,660
3/29/2019 3:00,616,14,24,3,10,561,660
3/29/2019 4:00,616,14,24,3,16,561,660
3/29/2019 5:00,616,14,24,3,18,594,704
3/29/2019 6:00,649,14,24,3,13,924,1023
3/29/2019 6:30,902,14,24,3,17,1166,1100
