datetime,DEMAND,week_X-2,week_X-3,week_X-4,MA_X-4,dayOfWeek,weekend,holiday,Holiday_ID,hourOfDay,T2M_toc
4/21/2015 22:00,1127.1676,1125.4331,1088.4628,1093.6217,1109.566475,4,0,0,0,22,26.84703979
4/21/2015 23:00,1065.6872,1049.4412,1001.5987,1018.213,1030.686,4,0,0,0,23,26.64592896
4/22/2015 0:00,1009.7526,989.5485,959.2299,935.9597,961.5793667,5,0,0,0,0,26.5274292
4/22/2015 1:00,962.1931,947.9388,929.5181,918.6665,932.0411333,5,0,0,0,1,26.45800171
4/22/2015 2:00,938.0944,940.1385,905.6969,873.2456,906.3603333,5,0,0,0,2,26.40096436
4/22/2015 3:00,917.854,913.746,884.3004,839.3974,879.1479333,5,0,0,0,3,26.35216675
4/22/2015 4:00,900.3297,912.4933,876.5189,845.9102,878.3074667,5,0,0,0,4,26.29543457
4/22/2015 5:00,923.7052,934.3269,894.1926,860.2472,896.2555667,5,0,0,0,5,26.259729
4/22/2015 6:00,914.7687,931.3683,892.3279,889.6709,904.4557,5,0,0,0,6,26.4119812
4/22/2015 7:00,1071.4994,1059.9631,1024.0359,989.9719,1024.656967,5,0,0,0,7,27.07744751
4/22/2015 8:00,1256.1581,1243.4145,1182.8732,1184.1907,1203.4928,5,0,0,0,8,27.89858398
4/22/2015 9:00,1364.6919,1345.7388,1283.5396,1303.725,1311.001133,5,0,0,0,9,28.75628052
4/22/2015 10:00,1433.2892,1439.2769,1374.3409,1367.8438,1393.820533,5,0,0,0,10,29.69591675
4/22/2015 11:00,1456.7613,1459.4389,1389.0735,1412.9663,1420.4929,5,0,0,0,11,30.44771729
4/22/2015 12:00,1479.8544,1448.3378,1363.0934,1416.0049,1409.145367,5,0,0,0,12,30.96608887
4/22/2015 13:00,1495.0951,1491.8672,1403.699,1446.1188,1447.228333,5,0,0,0,13,31.15249023
4/22/2015 14:00,1476.1509,1500.0558,1439.7172,1448.9364,1462.903133,5,0,0,0,14,31.18148193
4/22/2015 15:00,1421.948,1467.2785,1403.2178,1413.7994,1428.098567,5,0,0,0,15,30.96865234
4/22/2015 16:00,1393.5404,1381.6939,1347.0709,1385.5501,1371.4383,5,0,0,0,16,30.57250366
4/22/2015 17:00,1290.3815,1257.7154,1225.667,1223.0715,1235.484633,5,0,0,0,17,30.01210938
4/22/2015 18:00,1261.7992,1221.8567,1205.8311,1171.9053,1199.864367,5,0,0,0,18,29.18575439
4/22/2015 19:00,1273.8418,1254.2277,1240.2876,1226.756,1240.423767,5,0,0,0,19,28.35106812
4/22/2015 20:00,1249.7555,1220.1162,1195.718,1174.2915,1196.708567,5,0,0,0,20,27.66802368
4/22/2015 21:00,1200.7838,1184.8718,1168.5574,1134.5182,1162.649133,5,0,0,0,21,27.25640259
4/22/2015 22:00,1141.228,1131.9951,1103.1086,1076.6113,1103.905,5,0,0,0,22,27.05114136
4/22/2015 23:00,1061.8192,1063.7908,1047.3897,991.1982,1034.126233,5,0,0,0,23,26.89196167
4/23/2015 0:00,1009.5721,1005.2896,975.5774,925.7593,968.8754333,6,0,0,0,0,26.73925171
4/23/2015 1:00,965.0521,966.433,934.6032,877.8648,926.3003333,6,0,0,0,1,26.58193359
4/23/2015 2:00,947.2911,928.1064,912.1926,858.9189,899.7393,6,0,0,0,2,26.38344727
4/23/2015 3:00,923.2605,907.4839,882.1132,853.705,881.1007,6,0,0,0,3,26.20549927
4/23/2015 4:00,918.8421,892.4246,884.0783,858.9341,878.479,6,0,0,0,4,26.11580811
4/23/2015 5:00,929.7018,901.5218,899.9787,876.4691,892.6565333,6,0,0,0,5,26.06670532
4/23/2015 6:00,934.7295,907.7575,906.1151,876.6585,896.8437,6,0,0,0,6,26.18087158
4/23/2015 7:00,1065.8836,1059.5441,1008.1633,990.5631,1019.4235,6,0,0,0,7,26.9057251
4/23/2015 8:00,1235.3822,1249.7044,1088.9258,1168.8721,1169.167433,6,0,0,0,8,27.95232544
4/23/2015 9:00,1345.9968,1343.1212,1170.9882,1266.5084,1260.205933,6,0,0,0,9,29.20058594
4/23/2015 10:00,1443.0873,1418.4833,1226.0102,1368.5358,1337.676433,6,0,0,0,10,30.3298584
4/23/2015 11:00,1484.7634,1428.1189,1286.2184,1396.7636,1370.366967,6,0,0,0,11,31.26677856
4/23/2015 12:00,1441.177,1410.4517,1217.8204,1367.0684,1331.780167,6,0,0,0,12,31.9024292
4/23/2015 13:00,1490.3716,1423.0691,1207.0833,1394.9663,1341.706233,6,0,0,0,13,32.29332886
4/23/2015 14:00,1492.3408,1430.4913,1192.5055,1404.6808,1342.5592,6,0,0,0,14,32.22683105
4/23/2015 15:00,1470.6243,1394.3859,1163.2025,1374.4194,1310.669267,6,0,0,0,15,31.74257813
4/23/2015 16:00,1390.114,1334.2666,1119.9411,1315.2397,1256.482467,6,0,0,0,16,30.78267822
4/23/2015 17:00,1259.6493,1222.7794,1068.3042,1211.3759,1167.4865,6,0,0,0,17,29.45903931
4/23/2015 18:00,1243.5536,1219.5801,1091.603,1197.2514,1169.478167,6,0,0,0,18,28.12316284
4/23/2015 19:00,1275.5716,1266.2207,1133.672,1228.6185,1209.503733,6,0,0,0,19,27.40194092
4/23/2015 20:00,1235.0171,1223.6035,1092.4726,1202.2566,1172.777567,6,0,0,0,20,27.15908203
4/23/2015 21:00,1200.4307,1190.5832,1066.0434,1144.5585,1133.728367,6,0,0,0,21,27.0597168
4/23/2015 22:00,1123.7487,1147.1615,1020.5809,1095.4688,1087.737067,6,0,0,0,22,26.89168701
4/23/2015 23:00,1062.5798,1108.7001,971.0757,1000.2897,1026.6885,6,0,0,0,23,26.66018066
4/24/2015 0:00,1019.2308,939.1068,937.3273,943.2607,939.8982667,7,0,0,0,0,26.41982422
4/24/2015 1:00,979.5638,906.8377,904.4957,910.5847,907.3060333,7,0,0,0,1,26.17028198
4/24/2015 2:00,956.0721,893.3401,872.0601,885.8539,883.7513667,7,0,0,0,2,25.96132813
4/24/2015 3:00,909.4107,859.5431,865.9019,851.7346,859.0598667,7,0,0,0,3,25.80306396
4/24/2015 4:00,920.9759,862.4415,849.9299,852.0432,854.8048667,7,0,0,0,4,25.70549927
4/24/2015 5:00,938.2859,870.4868,844.5787,883.0531,866.0395333,7,0,0,0,5,25.65645752
4/24/2015 6:00,916.7834,874.4665,807.1442,890.8465,857.4857333,7,0,0,0,6,25.77880249
4/24/2015 7:00,1042.5275,941.3908,836.2366,1023.0784,933.5686,7,0,0,0,7,26.56353149
4/24/2015 8:00,1236.3874,1048.2608,851.3578,1197.7052,1032.441267,7,0,0,0,8,27.71984253
4/24/2015 9:00,1340.9484,1153.5647,904.225,1302.6455,1120.145067,7,0,0,0,9,28.93047485
4/24/2015 10:00,1420.3317,1259.8689,882.1762,1379.5479,1173.864333,7,0,0,0,10,30.06920776
4/24/2015 11:00,1443.6945,1284.3466,895.7512,1413.9362,1198.011333,7,0,0,0,11,30.93688354
4/24/2015 12:00,1453.6915,1284.7915,910.7464,1417.6231,1204.387,7,0,0,0,12,31.49581299
4/24/2015 13:00,1459.1231,1356.5185,938.9869,1459.7357,1251.747033,7,0,0,0,13,31.85262451
4/24/2015 14:00,1462.0784,1362.6845,944.4254,1449.2914,1252.133767,7,0,0,0,14,31.99343262
4/24/2015 15:00,1380.0208,1286.6858,950.4192,1439.954,1225.686333,7,0,0,0,15,31.8069397
4/24/2015 16:00,1316.8726,1214.4254,943.5911,1367.5972,1175.204567,7,0,0,0,16,31.18581543
4/24/2015 17:00,1217.582,1085.4418,918.4742,1229.8978,1077.937933,7,0,0,0,17,30.01436768
4/24/2015 18:00,1221.6816,1042.5213,962.0682,1212.9351,1072.5082,7,0,0,0,18,28.52153931
4/24/2015 19:00,1242.4877,1018.2774,1036.4713,1249.3045,1101.351067,7,0,0,0,19,27.47182617
4/24/2015 20:00,1197.4272,990.7625,1036.0913,1191.1207,1072.658167,7,0,0,0,20,26.98577271
4/24/2015 21:00,1167.6756,969.0273,1019.6752,1140.7297,1043.144067,7,0,0,0,21,26.79262695
4/24/2015 22:00,1101.6421,927.4042,1003.0428,1110.1755,1013.540833,7,0,0,0,22,26.66802368
4/24/2015 23:00,1038.1794,913.9804,973.6255,1060.1454,982.5837667,7,0,0,0,23,26.54732666
4/25/2015 0:00,1002.1599,1031.2448,938.5279,987.5672,985.7799667,1,1,0,0,0,26.40200195
4/25/2015 1:00,981.6123,977.9724,903.948,952.1359,946.936175,1,1,0,0,1,26.23903809
4/25/2015 2:00,950.7216,951.4417,880.3097,935.9638,924.2012,1,1,0,0,2,26.08855591
4/25/2015 3:00,931.4184,916.3444,862.3062,923.0242,903.537475,1,1,0,0,3,25.97997437
4/25/2015 4:00,922.5284,901.1855,851.4747,911.0038,892.740675,1,1,0,0,4,25.8835083
4/25/2015 5:00,918.315,905.4997,836.5309,899.4949,886.686175,1,1,0,0,5,25.83919678
4/25/2015 6:00,907.1968,877.1565,800.8946,876.261,859.08255,1,1,0,0,6,25.98848877
4/25/2015 7:00,980.5719,929.5631,853.8988,965.4603,930.7294,1,1,0,0,7,26.73284302
4/25/2015 8:00,1109.203,1036.5039,936.3087,1074.7604,1033.47555,1,1,0,0,8,27.82772217
4/25/2015 9:00,1208.5672,1094.2692,983.6321,1174.7895,1105.700525,1,1,0,0,9,28.89571533
4/25/2015 10:00,1283.3346,1163.9087,1027.1954,1268.6193,1181.71095,1,1,0,0,10,29.85186157
4/25/2015 11:00,1281.6079,1181.7648,1039.5997,1279.3492,1196.2066,1,1,0,0,11,30.63704834
4/25/2015 12:00,1256.9263,1176.792,1047.6535,1240.2844,1176.5608,1,1,0,0,12,31.09786377
4/25/2015 13:00,1230.2487,1164.2067,1046.9112,1233.6964,1166.347775,1,1,0,0,13,31.23018799
4/25/2015 14:00,1191.3695,1178.3016,1051.7551,1199.7587,1165.305425,1,1,0,0,14,31.20601807
4/25/2015 15:00,1150.4544,1123.1499,1074.6481,1154.6322,1142.039,1,1,0,0,15,31.03539429
4/25/2015 16:00,1114.4293,1059.5715,1022.6697,1108.7827,1091.66215,1,1,0,0,16,30.65175781
4/25/2015 17:00,1105.1508,1012.7405,983.8658,1065.9765,1052.980175,1,1,0,0,17,29.88881836
4/25/2015 18:00,1151.1437,1089.4907,1019.4827,1098.6186,1095.37825,1,1,0,0,18,28.6838623
4/25/2015 19:00,1159.7659,1125.1666,1080.144,1160.0407,1141.559975,1,1,0,0,19,27.62642822
4/25/2015 20:00,1137.7553,1113.0693,1076.8079,1143.3914,1127.4125,1,1,0,0,20,27.06307373
4/25/2015 21:00,1103.277,1095.949,1050.8917,1099.3129,1095.22885,1,1,0,0,21,26.81798706
4/25/2015 22:00,1057.9665,1075.7602,1007.9923,1049.1683,1053.3825,1,1,0,0,22,26.65865479
4/25/2015 23:00,1000.1241,1036.2736,956.9116,1015.4806,1008.787175,1,1,0,0,23,26.51094971
4/26/2015 0:00,951.9427,999.6481,910.4899,981.8261,969.393025,2,1,0,0,0,26.36623535
4/26/2015 1:00,931.5379,969.4673,892.0855,941.4762,942.652275,2,1,0,0,1,26.2262207
4/26/2015 2:00,907.4664,933.9571,860.8098,919.9664,910.557075,2,1,0,0,2,26.09017334
4/26/2015 3:00,893.9462,905.1648,835.4947,910.4498,892.725525,2,1,0,0,3,26.00817261
4/26/2015 4:00,883.5049,885.1188,824.1823,894.7325,873.606625,2,1,0,0,4,25.93905029
4/26/2015 5:00,876.6763,892.8168,821.4527,883.4682,871.299425,2,1,0,0,5,25.92348633
4/26/2015 6:00,833.2243,845.6063,783.8076,853.8883,831.691,2,1,0,0,6,26.15340576
4/26/2015 7:00,859.0399,871.8835,806.578,863.9703,856.913225,2,1,0,0,7,26.87703857
4/26/2015 8:00,907.6217,918.2652,854.6979,906.4165,905.782675,2,1,0,0,8,27.78212891
4/26/2015 9:00,957.3099,936.6894,896.7278,930.7174,942.2637,2,1,0,0,9,28.71083984
4/26/2015 10:00,1005.9709,991.1953,963.6703,984.0593,996.455025,2,1,0,0,10,29.43123779
4/26/2015 11:00,1035.65,1045.5536,987.9237,1004.2858,1030.68575,2,1,0,0,11,30.0911499
4/26/2015 12:00,1072.6052,1066.3945,1007.0713,1003.9677,1041.287325,2,1,0,0,12,30.57982788
4/26/2015 13:00,1096.3974,1071.9622,1002.5527,996.9283,1043.326825,2,1,0,0,13,30.52617798
4/26/2015 14:00,1091.0104,1066.602,1051.5066,989.9269,1046.741575,2,1,0,0,14,30.10863647
4/26/2015 15:00,1062.6993,1032.1716,1032.0383,983.3942,1025.182275,2,1,0,0,15,29.56893311
4/26/2015 16:00,1036.9939,1032.0852,1013.7028,977.3754,1021.23585,2,1,0,0,16,29.16011963
4/26/2015 17:00,1028.1462,1021.7866,993.1771,968.7851,1010.372875,2,1,0,0,17,28.87087402
4/26/2015 18:00,1077.7298,1077.4457,1009.8013,1029.7531,1053.37425,2,1,0,0,18,28.40560303
4/26/2015 19:00,1152.5299,1145.2602,1082.6707,1098.2831,1119.747475,2,1,0,0,19,27.93966064
4/26/2015 20:00,1141.7339,1134.9968,1078.4988,1106.2874,1118.696625,2,1,0,0,20,27.56209717
4/26/2015 21:00,1150.9833,1119.3475,1066.6416,1088.9079,1098.956775,2,1,0,0,21,27.29018555
4/26/2015 22:00,1098.9324,1076.2066,1029.7995,1045.0052,1059.3787,2,1,0,0,22,27.08449707
4/26/2015 23:00,1046.2238,1035.0964,974.9921,996.5759,1010.81725,2,1,0,0,23,26.91610107
4/27/2015 0:00,995.414,981.4015,924.6028,960.3395,963.06975,3,0,0,0,0,26.77565918
4/27/2015 1:00,951.9486,939.8367,888.349,926.1955,926.05695,3,0,0,0,1,26.70394287
4/27/2015 2:00,922.7075,900.9927,880.4164,899.4581,901.5955,3,0,0,0,2,26.60473022
4/27/2015 3:00,911.9223,876.0171,874.9738,886.7343,886.903825,3,0,0,0,3,26.45974121
4/27/2015 4:00,896.7519,862.959,874.505,875.0629,877.1019,3,0,0,0,4,26.36617432
4/27/2015 5:00,920.1741,883.0783,875.3995,901.8525,890.365525,3,0,0,0,5,26.32125244
4/27/2015 6:00,930.7363,862.7205,876.0873,917.0189,892.201,3,0,0,0,6,26.55306396
4/27/2015 7:00,1096.1745,1066.8016,1012.2785,1034.2693,1043.835975,3,0,0,0,7,27.26833496
4/27/2015 8:00,1282.7258,1272.7354,1205.5386,1214.711,1239.221375,3,0,0,0,8,28.09133301
4/27/2015 9:00,1383.866,1391.0733,1324.8311,1305.7556,1348.03615,3,0,0,0,9,28.87624512
4/27/2015 10:00,1468.1808,1453.8902,1436.4897,1387.9061,1432.32435,3,0,0,0,10,29.46019897
4/27/2015 11:00,1494.5018,1500.9233,1442.2448,1401.5831,1451.95825,3,0,0,0,11,29.91930542
4/27/2015 12:00,1483.7138,1492.4783,1450.1545,1420.4643,1452.786025,3,0,0,0,12,30.32827148
4/27/2015 13:00,1516.4077,1473.5297,1492.5554,1458.3822,1473.1932,3,0,0,0,13,30.58791504
4/27/2015 14:00,1518.5286,1494.7858,1489.3785,1467.291,1482.64955,3,0,0,0,14,30.65749512
4/27/2015 15:00,1475.4184,1420.9628,1440.9534,1394.5253,1417.048325,3,0,0,0,15,30.58965454
4/27/2015 16:00,1400.0929,1372.1382,1371.1544,1333.2067,1349.293525,3,0,0,0,16,30.39226685
4/27/2015 17:00,1269.9344,1264.2654,1226.3747,1177.8816,1219.393575,3,0,0,0,17,30.08135376
4/27/2015 18:00,1259.8058,1257.4847,1185.2848,1169.4879,1202.307825,3,0,0,0,18,29.5581604
4/27/2015 19:00,1289.5055,1280.1578,1237.548,1195.6854,1240.63375,3,0,0,0,19,29.10164795
4/27/2015 20:00,1247.9022,1238.6671,1203.4771,1168.6867,1208.344425,3,0,0,0,20,28.74581299
4/27/2015 21:00,1212.6985,1178.9736,1190.027,1129.4792,1170.632125,3,0,0,0,21,28.41408691
4/27/2015 22:00,1166.319,1125.5875,1117.1772,1083.3071,1115.318325,3,0,0,0,22,28.0710083
4/27/2015 23:00,1082.7245,1037.8419,1055.9837,1019.8874,1042.530875,3,0,0,0,23,27.69088135
4/28/2015 0:00,1020.7618,994.6279,1004.3304,973.3559,992.4864,4,0,0,0,0,27.44152222
4/28/2015 1:00,964.9976,959.629,964.0799,932.1806,955.412175,4,0,0,0,1,27.29946289
4/28/2015 2:00,935.7536,927.6498,936.9188,907.264,925.2603,4,0,0,0,2,27.22960815
4/28/2015 3:00,920.7751,906.8743,917.1429,892.6505,907.013075,4,0,0,0,3,27.1539856
4/28/2015 4:00,902.2031,881.3231,924.2788,886.9087,901.27255,4,0,0,0,4,26.99031982
4/28/2015 5:00,914.1886,890.9737,952.4334,910.3104,921.920775,4,0,0,0,5,26.84395752
4/28/2015 6:00,919.2859,901.0748,939.2289,924.2632,922.7666,4,0,0,0,6,26.91237793
4/28/2015 7:00,1094.94,1053.9011,1067.9057,1030.693,1052.2469,4,0,0,0,7,27.46248779
4/28/2015 8:00,1279.1149,1247.1527,1254.0408,1219.7402,1244.55125,4,0,0,0,8,28.19857178
4/28/2015 9:00,1404.0074,1365.3242,1366.6591,1307.6465,1344.538475,4,0,0,0,9,29.01906738
4/28/2015 10:00,1469.5634,1414.559,1441.2183,1240.6085,1380.637775,4,0,0,0,10,29.79970703
4/28/2015 11:00,1487.7076,1441.3584,1461.1665,1403.8103,1436.81835,4,0,0,0,11,30.72567139
4/28/2015 12:00,1497.3726,1418.4831,1465.6976,1387.8308,1428.7876,4,0,0,0,12,31.47063599
4/28/2015 13:00,1529.9855,1431.0831,1487.0149,1411.4042,1447.12165,4,0,0,0,13,31.92711792
4/28/2015 14:00,1525.6766,1417.9949,1488.6398,1428.1359,1447.36885,4,0,0,0,14,32.17922363
4/28/2015 15:00,1493.6307,1369.8599,1441.2233,1400.2094,1402.945675,4,0,0,0,15,32.31420288
4/28/2015 16:00,1429.9673,1337.9251,1378.9596,1341.7308,1356.90355,4,0,0,0,16,32.27095947
4/28/2015 17:00,1293.1348,1228.6738,1236.0978,1222.3111,1228.5115,4,0,0,0,17,31.98314819
4/28/2015 18:00,1299.8948,1234.3041,1225.0682,1202.3234,1225.318225,4,0,0,0,18,31.40758667
4/28/2015 19:00,1299.5335,1269.3872,1267.2581,1217.4215,1251.320425,4,0,0,0,19,30.8767334
4/28/2015 20:00,1251.8613,1230.2302,1235.7605,1170.2154,1218.0473,4,0,0,0,20,30.50744019
4/28/2015 21:00,1227.312,1190.2742,1190.5042,1130.1986,1172.8836,4,0,0,0,21,29.78966675
4/28/2015 22:00,1172.5641,1130.7483,1125.4331,1088.4628,1117.95295,4,0,0,0,22,28.97127686
4/28/2015 23:00,1099.5328,1053.4911,1049.4412,1001.5987,1042.55455,4,0,0,0,23,28.44741211
4/29/2015 0:00,1040.7611,1005.5188,989.5485,959.2299,984.7657333,5,0,0,0,0,28.01616821
4/29/2015 1:00,992.3169,951.0065,947.9388,929.5181,942.8211333,5,0,0,0,1,27.66567383
4/29/2015 2:00,970.1371,936.0111,940.1385,905.6969,927.2821667,5,0,0,0,2,27.46712646
4/29/2015 3:00,947.3871,909.6979,913.746,884.3004,902.5814333,5,0,0,0,3,27.32161865
4/29/2015 4:00,939.9147,913.9144,912.4933,876.5189,900.9755333,5,0,0,0,4,27.21047363
4/29/2015 5:00,951.9658,929.7759,934.3269,894.1926,919.4318,5,0,0,0,5,27.08132324
4/29/2015 6:00,948.697,930.8377,931.3683,892.3279,918.1779667,5,0,0,0,6,27.18929443
4/29/2015 7:00,1109.2251,1079.064,1059.9631,1024.0359,1054.354333,5,0,0,0,7,27.80925903
4/29/2015 8:00,1299.0953,1279.5456,1243.4145,1182.8732,1235.277767,5,0,0,0,8,28.59612427
4/29/2015 9:00,1369.7846,1357.647,1345.7388,1283.5396,1328.975133,5,0,0,0,9,29.35256348
4/29/2015 10:00,1418.5784,1455.4373,1439.2769,1374.3409,1423.018367,5,0,0,0,10,29.92080078
4/29/2015 11:00,1437.6774,1482.2215,1459.4389,1389.0735,1443.577967,5,0,0,0,11,30.46019897
4/29/2015 12:00,1476.6376,1437.7205,1448.3378,1363.0934,1416.3839,5,0,0,0,12,30.92867432
4/29/2015 13:00,1492.6351,1434.6225,1491.8672,1403.699,1443.396233,5,0,0,0,13,31.27788696
4/29/2015 14:00,1477.4252,1434.1727,1500.0558,1439.7172,1457.9819,5,0,0,0,14,31.51912842
4/29/2015 15:00,1402.9744,1375.9954,1467.2785,1403.2178,1415.497233,5,0,0,0,15,31.46260986
4/29/2015 16:00,1335.2067,1289.0688,1381.6939,1347.0709,1339.277867,5,0,0,0,16,31.15877686
4/29/2015 17:00,1230.1925,1190.8074,1257.7154,1225.667,1224.729933,5,0,0,0,17,30.7937561
4/29/2015 18:00,1227.8882,1199.2163,1221.8567,1205.8311,1208.968033,5,0,0,0,18,30.42070923
4/29/2015 19:00,1260.4362,1239.4153,1254.2277,1240.2876,1244.643533,5,0,0,0,19,30.01329956
4/29/2015 20:00,1217.3521,1212.4159,1220.1162,1195.718,1209.4167,5,0,0,0,20,29.64327393
4/29/2015 21:00,1167.5193,1177.941,1184.8718,1168.5574,1177.1234,5,0,0,0,21,29.00966797
4/29/2015 22:00,1123.9274,1116.454,1131.9951,1103.1086,1117.1859,5,0,0,0,22,28.41997681
4/29/2015 23:00,1058.8921,1058.6397,1063.7908,1047.3897,1056.606733,5,0,0,0,23,27.98549805
4/30/2015 0:00,992.8103,988.9182,1005.2896,975.5774,989.9284,6,0,0,0,0,27.66561279
4/30/2015 1:00,957.281,951.2629,966.433,934.6032,950.7663667,6,0,0,0,1,27.41604004
4/30/2015 2:00,942.7258,921.9775,928.1064,912.1926,920.7588333,6,0,0,0,2,27.19405518
4/30/2015 3:00,914.541,909.4199,907.4839,882.1132,899.6723333,6,0,0,0,3,27.00249634
4/30/2015 4:00,915.5732,902.9417,892.4246,884.0783,893.1482,6,0,0,0,4,26.86245117
4/30/2015 5:00,918.814,906.218,901.5218,899.9787,902.5728333,6,0,0,0,5,26.74202881
4/30/2015 6:00,923.9851,918.9164,907.7575,906.1151,910.9296667,6,0,0,0,6,26.82427368
4/30/2015 7:00,1068.0831,1054.1853,1059.5441,1008.1633,1040.6309,6,0,0,0,7,27.29104004
4/30/2015 8:00,1241.0753,1223.2543,1249.7044,1088.9258,1187.294833,6,0,0,0,8,27.87658081
4/30/2015 9:00,1394.9061,1343.0879,1343.1212,1170.9882,1285.732433,6,0,0,0,9,28.49727783
4/30/2015 10:00,1411.6835,1428.9722,1418.4833,1226.0102,1357.8219,6,0,0,0,10,29.01372681
4/30/2015 11:00,1443.1974,1435.5232,1428.1189,1286.2184,1383.286833,6,0,0,0,11,29.57979736
4/30/2015 12:00,1413.8671,1408.6807,1410.4517,1217.8204,1345.650933,6,0,0,0,12,30.05172119
4/30/2015 13:00,1428.7641,1387.1109,1423.0691,1207.0833,1339.087767,6,0,0,0,13,30.27520142
4/30/2015 14:00,1384.4219,1376.252,1430.4913,1192.5055,1333.082933,6,0,0,0,14,30.26552734
4/30/2015 15:00,1341.6602,1355.4598,1394.3859,1163.2025,1304.3494,6,0,0,0,15,30.08010254
4/30/2015 16:00,1271.3422,1289.777,1334.2666,1119.9411,1247.9949,6,0,0,0,16,29.6625
4/30/2015 17:00,1184.5641,1188.132,1222.7794,1068.3042,1159.738533,6,0,0,0,17,29.1869751
4/30/2015 18:00,1182.8673,1215.0398,1219.5801,1091.603,1175.407633,6,0,0,0,18,28.71972046
4/30/2015 19:00,1180.8657,1254.2618,1266.2207,1133.672,1218.0515,6,0,0,0,19,28.38833008
4/30/2015 20:00,1139.3348,1222.7343,1223.6035,1092.4726,1179.603467,6,0,0,0,20,28.16201172
4/30/2015 21:00,1097.4994,1187.0319,1190.5832,1066.0434,1147.886167,6,0,0,0,21,27.95827637
4/30/2015 22:00,1053.7544,1102.9702,1147.1615,1020.5809,1090.237533,6,0,0,0,22,27.74825439
4/30/2015 23:00,995.5578,1037.317,1108.7001,971.0757,1039.030933,6,0,0,0,23,27.52150879
5/1/2015 0:00,950.6369,947.5135,939.1068,937.3273,941.3158667,7,0,1,12,0,27.32598267
5/1/2015 1:00,920.0867,926.3729,906.8377,904.4957,912.5687667,7,0,1,12,1,27.15117798
5/1/2015 2:00,922.0574,920.4946,893.3401,872.0601,895.2982667,7,0,1,12,2,27.00551758
5/1/2015 3:00,907.7833,905.7286,859.5431,865.9019,877.0578667,7,0,1,12,3,26.82357178
5/1/2015 4:00,889.296,899.297,862.4415,849.9299,870.5561333,7,0,1,12,4,26.6847168
5/1/2015 5:00,889.8272,919.8473,870.4868,844.5787,878.3042667,7,0,1,12,5,26.62087402
5/1/2015 6:00,863.3233,923.8502,874.4665,807.1442,868.4869667,7,0,1,12,6,26.66893921
5/1/2015 7:00,892.4121,1063.3632,941.3908,836.2366,946.9968667,7,0,1,12,7,27.00866089
5/1/2015 8:00,941.1729,1263.9363,1048.2608,851.3578,1054.5183,7,0,1,12,8,27.41921387
5/1/2015 9:00,999.9729,1358.5458,1153.5647,904.225,1138.7785,7,0,1,12,9,27.87148438
5/1/2015 10:00,1075.6196,1424.8258,1259.8689,882.1762,1188.956967,7,0,1,12,10,28.22435913
5/1/2015 11:00,1096.7931,1448.5018,1284.3466,895.7512,1209.5332,7,0,1,12,11,28.48656616
5/1/2015 12:00,1103.2244,1402.333,1284.7915,910.7464,1199.2903,7,0,1,12,12,28.72738037
5/1/2015 13:00,1070.858,1445.1205,1356.5185,938.9869,1246.8753,7,0,1,12,13,28.91222534
5/1/2015 14:00,1014.3082,1442.7955,1362.6845,944.4254,1249.968467,7,0,1,12,14,29.01989136
5/1/2015 15:00,1012.0588,1357.0231,1286.6858,950.4192,1198.0427,7,0,1,12,15,29.02025757
5/1/2015 16:00,981.8721,1262.0219,1214.4254,943.5911,1140.0128,7,0,1,12,16,28.99068604
5/1/2015 17:00,970.0057,1181.7598,1085.4418,918.4742,1061.891933,7,0,1,12,17,28.86834106
5/1/2015 18:00,1026.7408,1201.7246,1042.5213,962.0682,1068.771367,7,0,1,12,18,28.44942627
5/1/2015 19:00,1049.4727,1243.4259,1018.2774,1036.4713,1099.391533,7,0,1,12,19,28.01635132
5/1/2015 20:00,1061.0763,1199.2629,990.7625,1036.0913,1075.372233,7,0,1,12,20,27.68349609
5/1/2015 21:00,1012.3938,1155.1083,969.0273,1019.6752,1047.936933,7,0,1,12,21,27.41027222
5/1/2015 22:00,967.2846,1114.1566,927.4042,1003.0428,1014.867867,7,0,1,12,22,27.12688599
5/1/2015 23:00,924.125,1051.9035,913.9804,973.6255,979.8364667,7,0,1,12,23,26.87236938
5/2/2015 0:00,904.9561,998.3901,1031.2448,938.5279,989.3876,1,1,0,0,0,26.68224487
5/2/2015 1:00,898.3206,953.6884,977.9724,903.948,954.305275,1,1,0,0,1,26.58443604
5/2/2015 2:00,882.6615,929.0896,951.4417,880.3097,927.89065,1,1,0,0,2,26.59060059
5/2/2015 3:00,885.1478,912.4751,916.3444,862.3062,905.636025,1,1,0,0,3,26.60003052
5/2/2015 4:00,882.0827,907.2987,901.1855,851.4747,895.621825,1,1,0,0,4,26.5866333
5/2/2015 5:00,901.3469,905.2192,905.4997,836.5309,891.3912,1,1,0,0,5,26.54091797
5/2/2015 6:00,897.2812,882.0181,877.1565,800.8946,866.8165,1,1,0,0,6,26.63704834
5/2/2015 7:00,978.6895,973.9954,929.5631,853.8988,934.5073,1,1,0,0,7,27.23708496
5/2/2015 8:00,1025.0504,1086.3292,1036.5039,936.3087,1042.0862,1,1,0,0,8,27.94011841
5/2/2015 9:00,1122.6756,1170.1113,1094.2692,983.6321,1114.14495,1,1,0,0,9,28.75402222
5/2/2015 10:00,1163.9438,1267.1204,1163.9087,1027.1954,1185.389775,1,1,0,0,10,29.57463989
